"maxVal"	"cluster"	"correct"	"trueCluster"	"B2M.CD70.PD1.FAS.COM"	"BCL2.COMP"	"TP53.BIALLELIC"	"PI3K.MOD"	"BLC10.NOTCH2.A20.SPEN"	"CHROM.MOD.ENZYMES"	"HIST.COMP"	"NFKBALT.RASALT.JAK.STAT.ALT.RHOA.SGK1.KLH6.CD58.CD83"	"SUMC4.MUT"	"MYD88.L265"	"MYD88.OTHER"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"SV.TP63"	"SV.BCL6"	"X21Q.AMP"	"SUM.CNAS.C2"	"SUMCNAS.C5"	"X2P16.1.AMP"	"X9P21.3.DEL"	"X18Q.AMP"
"dlbcl_mc_f132_mlm"	0.990530610084534	1	TRUE	1	0	0	0	0	4	0	2	2	4	0	2	4	0	3	0	1	0	0	0	0
"dlbcl_c_d_1130_nullpair"	0.991956889629364	1	TRUE	1	2	0	0	0	4	1	2	0	2	0	0	0	3	3	0	6	0	0	0	0
"dlbcl_c_d_1114_nullpair"	0.992086827754974	1	TRUE	1	2	0	0	0	0	0	4	0	4	0	2	2	0	3	0	2	0	0	0	0
"dlbcl_c_d_1155_nullpair"	0.992507517337799	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0
"dlbcl_ricover_826"	0.992665827274323	1	TRUE	1	2	0	1	2	2	0	2	2	8	0	0	2	0	3	0	5	1	0	0	0
"dfcidl010_dt"	0.992971062660217	1	TRUE	1	4	0	0	0	2	0	2	2	4	0	0	0	0	3	0	2	0	0	0	0
"dlbcl_c_d_1123_nullpair"	0.993278026580811	1	TRUE	1	5	0	0	0	4	0	2	0	4	0	0	0	0	3	0	6	1	0	0	0
"dlbcl_ls2978"	0.994382083415985	1	TRUE	1	4	0	2	0	0	0	4	0	4	0	2	2	3	3	0	6	0	2	0	0
"dlbcl_ricover_181"	0.995666861534119	1	TRUE	1	0	0	0	0	4	2	1	4	5	0	0	2	0	3	0	3	2	0	0	1
"dlbcl_ricover_694"	0.995937883853912	1	TRUE	1	2	0	0	0	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_c_d_1128_nullpair"	0.996291875839233	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_mayo_dlbcl_5613"	0.996566712856293	1	TRUE	1	2	0	0	0	2	0	0	2	2	0	0	0	0	3	0	3	2	0	0	0
"dlbcl_ricover_290"	0.99661648273468	1	TRUE	1	4	0	0	0	3	1	2	0	2	0	2	2	0	3	0	2	1	1	0	0
"dlbcl_ricover_865"	0.996646285057068	1	TRUE	1	5	0	1	1	4	0	2	3	5	0	0	0	0	3	0	5	2	0	0	0
"dlbcl_ricover_440"	0.505016326904297	2	TRUE	2	0	5	2	3	0	2	0	2	2	0	0	0	0	0	0	15	1	1	1	0
"dlbcl_c_d_1105_nullpair"	0.531564295291901	2	FALSE	4	0	0	1	0	4	2	1	0	1	0	0	2	0	0	0	4	2	0	0	0
"dlbcl_c_d_1111_nullpair"	0.538451254367828	2	FALSE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"dfcidl008_dt"	0.543429553508759	2	FALSE	4	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	3	0	0	2	0
"dlbcl_ricover_408"	0.586622953414917	2	FALSE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	2	7	2	2	0	0
"dlbcl_ls2328"	0.616900682449341	2	FALSE	3	2	3	3	3	0	4	4	0	4	0	0	0	0	0	1	16	0	0	0	0
"dlbcl_ricover_1190"	0.61775279045105	2	FALSE	4	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	4	0	0	1
"dlbcl_ls3309"	0.746783554553986	2	FALSE	3	0	5	3	3	0	4	0	0	0	0	0	0	0	0	0	20	2	1	0	0
"dlbcl_ricover_1081"	0.807913422584534	2	FALSE	5	2	0	0	1	2	4	1	2	7	0	0	2	0	0	0	3	0	0	0	0
"dlbcl_c_d_1110_nullpair"	0.81296694278717	2	TRUE	2	0	5	0	0	4	2	5	1	6	0	0	0	0	0	0	3	2	0	0	1
"dlbcl_ls1668"	0.882261455059052	2	FALSE	3	0	5	3	1	2	2	6	2	12	0	0	0	0	0	0	18	3	2	1	1
"dlbcl_c_d_1138_nullpair"	0.88365626335144	2	FALSE	5	0	0	0	4	0	0	4	0	4	0	0	0	0	0	0	3	4	0	0	1
"dlbcl_ricover_320"	0.910805404186249	2	TRUE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"dlbcl_mc_f362_mjb1"	0.924674272537231	2	TRUE	2	0	3	1	0	0	4	0	0	2	0	0	2	0	0	0	8	0	0	1	0
"dlbcl_ricover_866"	0.954279243946075	2	FALSE	5	0	5	0	8	0	6	6	8	20	0	0	0	0	0	0	10	0	2	0	0
"dlbcl_ls3615"	0.961666822433472	2	TRUE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_111"	0.964882075786591	2	TRUE	2	0	0	0	2	2	2	0	0	0	0	0	1	0	0	0	3	2	1	0	1
"dlbcl_ls2245"	0.967874825000763	2	TRUE	2	2	5	1	0	0	4	0	4	4	0	0	0	0	3	0	11	1	1	0	0
"dlbcl_c_d_1162_nullpair"	0.975513696670532	2	TRUE	2	0	0	0	2	0	2	1	2	3	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ls4593"	0.975691020488739	2	TRUE	2	0	3	0	1	0	2	4	0	4	0	0	0	0	0	0	7	0	0	0	0
"dlbcl_ricover_269"	0.986555159091949	2	TRUE	2	0	5	0	0	0	2	0	4	4	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ls4619"	0.986702024936676	2	TRUE	2	0	5	0	0	0	0	2	2	4	0	0	2	0	0	0	6	0	1	1	0
"dlbcl_c_d_1113_nullpair"	0.987648129463196	2	TRUE	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0
"dlbcl_ls297"	0.988057196140289	2	TRUE	2	0	5	0	3	0	4	2	2	6	0	0	0	0	0	0	4	1	0	0	0
"dfcidl009_dt"	0.988563477993011	2	TRUE	2	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	6	1	1	0	0
"dlbcl_mc_f815_bat"	0.989738464355469	2	TRUE	2	0	5	0	0	0	2	1	4	7	0	2	3	3	0	0	6	1	2	0	0
"dlbcl_ls843"	0.989994645118713	2	TRUE	2	0	5	0	2	0	6	0	2	4	0	0	2	0	0	0	6	0	1	0	0
"dlbcl_mc_f606_dmj"	0.990046381950378	2	TRUE	2	0	5	1	1	0	2	0	0	0	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ls1395"	0.990415573120117	2	TRUE	2	0	4	3	0	0	4	0	2	2	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_mc_f358_wds"	0.990923225879669	2	TRUE	2	0	5	0	3	0	4	4	0	4	0	0	0	0	0	0	3	0	0	0	0
"dlbcl_ls2325"	0.992205500602722	2	TRUE	2	0	5	0	2	2	0	2	0	2	0	0	0	0	0	0	10	2	0	0	1
"dlbcl_ls1098"	0.992777466773987	2	TRUE	2	2	4	0	2	0	4	2	2	4	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_mc_f344_cjs"	0.993213772773743	2	TRUE	2	0	5	0	5	0	4	0	6	8	0	2	2	0	0	0	6	0	1	0	0
"dlbcl_ricover_577"	0.994095921516418	2	TRUE	2	0	0	0	3	2	6	2	0	2	0	0	0	0	0	0	3	4	0	0	2
"dlbcl_ls2305"	0.994194447994232	2	TRUE	2	2	5	1	5	0	2	3	0	5	0	0	0	0	0	0	10	0	1	0	0
"dlbcl_c_d_1127_nullpair"	0.994290292263031	2	TRUE	2	0	5	0	3	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ls4616"	0.994419693946838	2	TRUE	2	0	5	3	0	0	4	0	4	4	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_ricover_463"	0.995445668697357	2	TRUE	2	0	0	0	2	0	2	0	2	2	0	0	0	0	0	0	3	0	1	0	0
"dlbcl_ls1620"	0.996037185192108	2	TRUE	2	0	5	0	5	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_384"	0.996567904949188	2	TRUE	2	0	2	0	7	0	4	2	0	2	0	0	0	0	0	0	15	0	1	1	0
"dlbcl_c_d_1141_nullpair"	0.996608197689056	2	TRUE	2	0	5	0	2	2	4	0	0	0	0	0	0	0	0	2	6	3	2	0	2
"dlbcl_ricover_469"	0.997131824493408	2	TRUE	2	2	5	0	2	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_c_d_1108_nullpair"	0.565347909927368	3	TRUE	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	8	6	0	0	1
"dlbcl_mc_f959_erm"	0.594331681728363	3	TRUE	3	3	0	2	0	0	2	2	0	2	2	0	2	0	3	0	12	6	2	0	2
"dlbcl_c_d_1106_nullpair"	0.602884411811829	3	FALSE	1	0	0	0	0	4	0	2	0	2	0	0	0	0	3	0	9	2	0	1	0
"dlbcl_c_d_1154_nullpair"	0.665512502193451	3	FALSE	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	0
"dlbcl_mc_f927_jhs"	0.668770670890808	3	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_1169"	0.714900732040405	3	TRUE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
"dlbcl_ricover_763"	0.798040747642517	3	FALSE	4	0	0	1	0	0	0	0	2	2	0	0	2	0	0	0	9	4	0	0	1
"dlbcl_ricover_105"	0.830288827419281	3	FALSE	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	1	1
"dlbcl_ricover_1165"	0.859089076519012	3	TRUE	3	0	0	3	0	0	2	0	0	0	0	2	2	0	0	0	6	2	0	0	0
"dlbcl_ricover_678"	0.936525702476501	3	TRUE	3	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2
"dlbcl_ricover_506"	0.947789072990417	3	FALSE	4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	11	5	1	1	1
"dlbcl_ricover_1046"	0.951279997825623	3	FALSE	2	0	3	3	1	0	4	0	0	0	0	0	0	0	0	0	12	3	0	0	1
"dlbcl_mc_f210_gwc"	0.954689383506775	3	TRUE	3	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	7	1	1	0	1
"dlbcl_ricover_822"	0.965895473957062	3	TRUE	3	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	10	6	1	1	2
"dlbcl_ls88"	0.970832169055939	3	TRUE	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	0
"dlbcl_ricover_780"	0.971342861652374	3	TRUE	3	0	2	3	2	0	2	2	2	4	0	0	0	0	0	0	14	3	2	0	0
"dlbcl_ls1921"	0.972360968589783	3	TRUE	3	0	3	1	2	0	0	2	4	8	0	0	0	0	0	1	20	0	2	0	0
"dlbcl_dfci_dlbcl_goe05"	0.976721823215485	3	TRUE	3	0	0	3	0	0	2	0	0	0	2	0	2	0	0	1	5	3	0	0	1
"dlbcl_ricover_623"	0.977127134799957	3	TRUE	3	0	0	1	0	0	2	0	0	4	0	0	0	0	0	1	14	2	2	0	0
"dlbcl_ricover_299"	0.980868875980377	3	TRUE	3	0	5	1	2	0	4	0	0	0	0	0	1	0	0	1	23	3	2	1	1
"dlbcl_mc_f739_ama3"	0.984877526760101	3	TRUE	3	0	5	3	2	0	4	3	2	5	0	0	0	0	0	2	21	2	0	1	1
"dlbcl_c_d_1118_nullpair"	0.98492968082428	3	TRUE	3	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	11	0	2	1	0
"dlbcl_ls2089"	0.985796988010406	3	TRUE	3	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	15	5	0	0	2
"dlbcl_c_d_1135_nullpair"	0.988094866275787	3	TRUE	3	3	0	2	1	0	2	6	0	6	0	0	0	0	3	1	15	4	0	0	1
"dlbcl_ricover_1235"	0.988602042198181	3	TRUE	3	0	5	3	1	2	3	0	0	2	0	0	0	0	0	2	18	1	2	0	1
"dlbcl_ls3204"	0.990389406681061	3	TRUE	3	2	0	0	0	0	0	2	2	4	0	0	0	0	0	1	9	0	1	0	0
"dlbcl_mc_f089_hcz"	0.990974187850952	3	TRUE	3	0	2	2	0	0	2	0	4	4	0	0	2	0	0	1	16	1	0	1	0
"dlbcl_c_d_1152_nullpair"	0.991019368171692	3	TRUE	3	0	0	1	3	0	0	0	2	2	0	0	2	0	0	0	17	1	1	1	0
"dlbcl_ricover_174"	0.991088569164276	3	TRUE	3	2	0	3	1	2	0	0	0	0	0	0	0	0	0	1	18	1	0	0	0
"dlbcl_mc_f990_mna"	0.991459608078003	3	TRUE	3	0	0	1	0	1	0	0	2	2	2	0	6	0	0	0	20	3	1	1	0
"dlbcl_ricover_533"	0.992446303367615	3	TRUE	3	0	0	0	2	0	0	0	6	6	0	0	0	0	0	1	18	2	1	0	1
"dlbcl_ricover_839"	0.992509484291077	3	TRUE	3	0	0	3	0	0	0	0	2	2	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ls146"	0.99360603094101	3	TRUE	3	0	0	3	1	2	0	0	2	2	0	0	0	0	0	1	18	5	2	0	1
"dlbcl_ricover_253"	0.993782818317413	3	TRUE	3	0	0	3	0	0	2	0	0	0	0	0	0	0	3	0	24	1	1	1	0
"dlbcl_mc_f729_man"	0.993860423564911	3	TRUE	3	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	7	1	0	1	0
"dlbcl_ricover_288"	0.993876397609711	3	TRUE	3	0	0	2	0	0	0	2	0	3	0	0	0	0	0	1	16	1	2	1	0
"dlbcl_mayo_dlbcl_7359"	0.99394679069519	3	TRUE	3	3	0	3	0	0	0	1	0	3	0	0	0	0	0	1	18	6	2	0	1
"dlbcl_ricover_325"	0.994044959545135	3	TRUE	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	0
"dlbcl_c_d_1131_nullpair"	0.994092762470245	3	TRUE	3	0	0	2	0	2	2	0	0	0	2	0	4	0	0	0	11	0	0	0	0
"dlbcl_ricover_1210"	0.994729578495026	3	TRUE	3	0	0	3	0	0	4	2	2	4	0	0	0	0	0	2	8	0	0	0	0
"dlbcl_ricover_1072"	0.995131373405457	3	TRUE	3	0	0	0	0	0	0	2	4	8	0	2	2	0	0	0	19	1	1	1	0
"dlbcl_ricover_335"	0.995212137699127	3	TRUE	3	0	0	3	0	0	0	4	4	8	0	0	0	0	0	1	19	1	2	1	0
"dlbcl_ls3749"	0.995620608329773	3	TRUE	3	0	0	0	1	0	0	2	0	4	0	0	0	0	0	1	19	2	2	1	0
"dfcidl003_dt"	0.996000170707703	3	TRUE	3	0	3	3	3	0	2	0	2	2	0	0	0	0	3	1	21	1	2	1	0
"dlbcl_dfci_dlbcl_goe07"	0.996560454368591	3	TRUE	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	1
"dlbcl_ricover_208"	0.99660986661911	3	FALSE	2	0	4	3	1	0	0	0	2	2	0	0	0	0	0	0	13	0	0	1	0
"dlbcl_ricover_126"	0.996956706047058	3	TRUE	3	0	5	3	2	0	2	0	0	0	0	0	0	0	0	2	17	1	2	1	0
"dlbcl_ls2258"	0.997176945209503	3	TRUE	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_ls2264"	0.422848433256149	4	FALSE	5	0	3	0	0	0	0	4	2	6	0	0	2	0	0	0	0	2	0	0	1
"dlbcl_ricover_773"	0.613737046718597	4	TRUE	4	0	0	0	0	0	4	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_c_d_1120_nullpair"	0.691949129104614	4	TRUE	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_mc_f339_jps2"	0.796930551528931	4	TRUE	4	5	0	0	0	0	0	1	0	1	0	0	4	0	0	0	2	4	0	0	1
"dlbcl_ricover_597"	0.845579981803894	4	FALSE	5	0	0	1	0	0	0	8	2	12	2	0	6	0	0	0	4	2	0	0	1
"dlbcl_ricover_473"	0.862031579017639	4	FALSE	1	0	0	0	0	6	2	2	0	4	0	0	2	0	0	0	4	2	0	0	0
"dlbcl_ls762"	0.925172865390778	4	FALSE	2	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_ricover_1060"	0.925720274448395	4	FALSE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1
"dlbcl_ls1304"	0.932105600833893	4	TRUE	4	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0
"dlbcl_c_d_1163_nullpair"	0.965005576610565	4	TRUE	4	0	0	0	0	0	0	2	2	6	2	0	8	0	0	0	0	2	0	0	0
"dlbcl_c_d_1140_nullpair"	0.972583770751953	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"dlbcl_c_d_1142_nullpair"	0.982740581035614	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	3	6	0	0	2
"dlbcl_ricover_583"	0.983925044536591	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1
"dlbcl_ricover_1287"	0.984041512012482	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1
"dlbcl_mc_f089_mlb"	0.985054075717926	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	4	0	0	0
"dlbcl_ricover_173"	0.986958980560303	4	TRUE	4	0	0	0	0	0	0	2	0	2	2	0	6	0	0	0	0	0	0	0	0
"dlbcl_ricover_1032"	0.987073659896851	4	TRUE	4	0	0	3	0	0	0	2	2	4	2	0	6	0	0	0	11	4	0	0	0
"dlbcl_ricover_585"	0.987726092338562	4	TRUE	4	3	0	0	0	0	0	0	2	3	2	0	6	0	3	0	5	7	0	1	1
"dlbcl_c_d_1104_nullpair"	0.988247334957123	4	TRUE	4	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_ls3809"	0.990876317024231	4	FALSE	1	2	0	0	0	0	0	0	0	0	0	0	4	0	3	1	3	2	0	0	1
"dlbcl_ls1683"	0.992102980613708	4	TRUE	4	0	0	2	0	0	2	0	2	2	0	0	2	0	0	0	6	6	1	0	2
"dlbcl_ls148"	0.992270231246948	4	TRUE	4	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	2	2	0	0	2
"dlbcl_ls2208"	0.9930060505867	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
"dlbcl_ls4085"	0.993339061737061	4	TRUE	4	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	4	4	0	0	1
"dlbcl_ricover_215"	0.993738532066345	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0
"dlbcl_ricover_216"	0.993874728679657	4	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_ricover_1248"	0.994200885295868	4	TRUE	4	0	0	0	0	2	0	0	2	2	2	0	4	0	3	0	6	9	0	0	2
"dlbcl_ricover_478"	0.994237959384918	4	FALSE	1	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	6	4	0	0	1
"dlbcl_mc_f519_alt"	0.994314789772034	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	5	0	1	1
"dlbcl_c_d_1144_nullpair"	0.994807302951813	4	TRUE	4	0	0	2	0	0	0	1	2	3	0	0	4	0	0	0	1	3	0	0	1
"dlbcl_ricover_99"	0.994970977306366	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	1	4	0	0	1
"dlbcl_ricover_543"	0.995063424110413	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	1
"dlbcl_ricover_1106"	0.995321333408356	4	TRUE	4	0	0	0	0	0	0	4	0	8	2	0	6	0	0	0	5	8	0	0	2
"dlbcl_ricover_704"	0.995333850383759	4	TRUE	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0
"dlbcl_ricover_467"	0.995411932468414	4	TRUE	4	3	0	3	0	0	2	0	0	0	0	0	6	3	0	0	9	8	0	0	2
"dlbcl_ricover_720"	0.995688498020172	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	0	3	0	6	6	0	0	1
"dlbcl_ricover_417"	0.995712399482727	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	3	0	0	4	3	0	0	1
"dlbcl_ricover_1257"	0.996005237102509	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	1	2
"dlbcl_ricover_850"	0.996129930019379	4	TRUE	4	0	0	0	0	0	0	0	0	2	0	2	6	0	0	1	7	2	1	0	0
"dlbcl_ricover_224"	0.996178328990936	4	TRUE	4	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	3	4	0	0	0
"dlbcl_ricover_134"	0.996194362640381	4	TRUE	4	0	0	1	0	0	2	0	2	2	2	0	4	0	0	0	5	8	0	0	2
"dlbcl_c_d_1166_nullpair"	0.996217548847198	4	TRUE	4	0	0	3	0	0	2	0	0	0	0	0	4	0	0	0	4	9	0	0	2
"dlbcl_ricover_685"	0.997353971004486	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	6	1	0	0	0
"dlbcl_ricover_1293"	0.997766137123108	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	3	2	0	0	1
"dlbcl_ricover_712"	0.997771739959717	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	0	1
"dlbcl_c_d_1125_nullpair"	0.997815370559692	4	TRUE	4	0	1	0	0	0	0	0	0	2	2	0	6	0	0	0	3	6	0	0	1
"dlbcl_ricover_575"	0.505155801773071	5	FALSE	1	4	0	0	2	2	0	2	0	4	0	0	0	0	0	0	3	1	0	0	0
"dlbcl_ricover_1018"	0.535423457622528	5	TRUE	5	0	0	1	1	0	0	5	6	13	0	0	0	0	0	0	15	3	1	0	0
"dlbcl_ls4054"	0.552227973937988	5	FALSE	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	1	0
"dlbcl_c_d_1146_nullpair"	0.6772341132164	5	FALSE	1	1	0	0	0	0	0	1	2	5	0	0	0	3	0	0	6	0	2	0	0
"dlbcl_ricover_1299"	0.77436238527298	5	TRUE	5	0	0	0	0	0	0	2	2	8	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_ls2154"	0.782478153705597	5	FALSE	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_mc_f139_ad"	0.782650113105774	5	FALSE	1	2	0	2	2	2	0	4	0	12	0	0	0	0	3	0	1	0	0	0	0
"dlbcl_ls2599"	0.811832845211029	5	FALSE	2	2	5	0	4	0	0	0	2	6	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ricover_151"	0.853710472583771	5	TRUE	5	0	0	3	2	0	0	4	2	11	0	0	0	0	0	1	9	1	1	0	0
"dlbcl_c_d_1109_nullpair"	0.855643093585968	5	TRUE	5	4	0	0	0	0	0	5	2	8	0	0	0	0	0	0	1	0	1	0	0
"dlbcl_ricover_102"	0.859721779823303	5	TRUE	5	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_197"	0.861658453941345	5	FALSE	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_dfci_dlbcl_goe08"	0.867203950881958	5	TRUE	5	4	0	0	0	2	0	4	4	10	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_274"	0.867489814758301	5	TRUE	5	0	0	2	0	0	0	10	2	14	2	0	2	0	0	0	6	0	0	0	0
"dlbcl_ricover_617"	0.884773373603821	5	TRUE	5	2	0	0	2	2	0	4	2	10	0	0	0	0	0	1	5	0	2	0	0
