"maxVal"	"cluster"	"correct"	"trueCluster"	"B2M.CD70.PD1.FAS.COM"	"BCL2.COMP"	"TP53.BIALLELIC"	"PI3K.MOD"	"BLC10.NOTCH2.A20.SPEN"	"CHROM.MOD.ENZYMES"	"HIST.COMP"	"NFKBALT.RASALT.JAK.STAT.ALT.RHOA.SGK1.KLH6.CD58.CD83"	"SUMC4.MUT"	"MYD88.L265"	"MYD88.OTHER"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"SV.TP63"	"SV.BCL6"	"X21Q.AMP"	"SUM.CNAS.C2"	"SUMCNAS.C5"	"X2P16.1.AMP"	"X9P21.3.DEL"	"X18Q.AMP"
"dlbcl_ricover_575"	0.687816326277435	1	TRUE	1	4	0	0	2	2	0	2	0	4	0	0	0	0	0	0	3	1	0	0	0
"dlbcl_ricover_1150"	0.702637526008091	1	TRUE	1	5	0	0	0	0	0	1	2	3	0	0	2	0	3	1	4	2	0	0	1
"dlbcl_c_d_1114_nullpair"	0.731310354104554	1	TRUE	1	2	0	0	0	0	0	4	0	4	0	2	2	0	3	0	2	0	0	0	0
"dfcidl001_dt"	0.745029256636703	1	TRUE	1	5	0	0	2	2	0	2	2	4	0	0	0	0	3	0	7	0	2	0	0
"dlbcl_ls1757"	0.748110267885779	1	TRUE	1	4	0	1	0	2	2	0	4	4	0	2	2	3	3	0	7	0	0	0	0
"dfcidl010_dt"	0.794697954276153	1	TRUE	1	4	0	0	0	2	0	2	2	4	0	0	0	0	3	0	2	0	0	0	0
"dlbcl_c_d_1130_nullpair"	0.818124005021128	1	TRUE	1	2	0	0	0	4	1	2	0	2	0	0	0	3	3	0	6	0	0	0	0
"dlbcl_ls378"	0.841686237097413	1	TRUE	1	2	0	0	0	2	2	3	0	3	0	2	2	0	3	0	3	0	0	0	0
"dlbcl_c_d_1155_nullpair"	0.855301281923907	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0
"dfcidl004_dt"	0.860941259581162	1	TRUE	1	3	0	0	0	4	0	2	0	2	0	0	4	0	0	0	0	0	0	0	0
"dlbcl_ls2978"	0.868850858373509	1	TRUE	1	4	0	2	0	0	0	4	0	4	0	2	2	3	3	0	6	0	2	0	0
"dlbcl_mayo_dlbcl_5613"	0.8868155768971	1	TRUE	1	2	0	0	0	2	0	0	2	2	0	0	0	0	3	0	3	2	0	0	0
"dlbcl_ricover_694"	0.895296254346444	1	TRUE	1	2	0	0	0	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_ricover_865"	0.921620807759144	1	TRUE	1	5	0	1	1	4	0	2	3	5	0	0	0	0	3	0	5	2	0	0	0
"dlbcl_c_d_1123_nullpair"	0.952880603315986	1	TRUE	1	5	0	0	0	4	0	2	0	4	0	0	0	0	3	0	6	1	0	0	0
"dlbcl_ricover_290"	0.99999999992995	1	TRUE	1	4	0	0	0	3	1	2	0	2	0	2	2	0	3	0	2	1	1	0	0
"dlbcl_c_d_1128_nullpair"	1	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_ls2595"	1	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_mc_f815_bat"	0.514104699532804	2	TRUE	2	0	5	0	0	0	2	1	4	7	0	2	3	3	0	0	6	1	2	0	0
"dfcidl009_dt"	0.514157827593083	2	TRUE	2	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	6	1	1	0	0
"dlbcl_c_d_1110_nullpair"	0.53213506524067	2	TRUE	2	0	5	0	0	4	2	5	1	6	0	0	0	0	0	0	3	2	0	0	1
"dlbcl_ricover_384"	0.542226498256432	2	TRUE	2	0	2	0	7	0	4	2	0	2	0	0	0	0	0	0	15	0	1	1	0
"dlbcl_ricover_866"	0.54580385723667	2	FALSE	5	0	5	0	8	0	6	6	8	20	0	0	0	0	0	0	10	0	2	0	0
"dlbcl_ls2245"	0.570296769740401	2	TRUE	2	2	5	1	0	0	4	0	4	4	0	0	0	0	3	0	11	1	1	0	0
"dlbcl_ls2325"	0.574360925170189	2	TRUE	2	0	5	0	2	2	0	2	0	2	0	0	0	0	0	0	10	2	0	0	1
"dlbcl_ricover_577"	0.578127935294319	2	TRUE	2	0	0	0	3	2	6	2	0	2	0	0	0	0	0	0	3	4	0	0	2
"dlbcl_c_d_1162_nullpair"	0.591398362579299	2	TRUE	2	0	0	0	2	0	2	1	2	3	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ls4619"	0.593350413213392	2	TRUE	2	0	5	0	0	0	0	2	2	4	0	0	2	0	0	0	6	0	1	1	0
"dlbcl_ls4593"	0.638811569196458	2	TRUE	2	0	3	0	1	0	2	4	0	4	0	0	0	0	0	0	7	0	0	0	0
"dlbcl_ricover_269"	0.664416578691676	2	TRUE	2	0	5	0	0	0	2	0	4	4	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_mc_f362_mjb1"	0.668668600261227	2	TRUE	2	0	3	1	0	0	4	0	0	2	0	0	2	0	0	0	8	0	0	1	0
"dlbcl_ricover_463"	0.669369939396144	2	TRUE	2	0	0	0	2	0	2	0	2	2	0	0	0	0	0	0	3	0	1	0	0
"dlbcl_ls2305"	0.704417131142942	2	TRUE	2	2	5	1	5	0	2	3	0	5	0	0	0	0	0	0	10	0	1	0	0
"dlbcl_mc_f344_cjs"	0.711156130588516	2	TRUE	2	0	5	0	5	0	4	0	6	8	0	2	2	0	0	0	6	0	1	0	0
"dlbcl_mc_f606_dmj"	0.719859944613829	2	TRUE	2	0	5	1	1	0	2	0	0	0	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ls2599"	0.748307866415045	2	TRUE	2	2	5	0	4	0	0	0	2	6	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ls297"	0.807131279426578	2	TRUE	2	0	5	0	3	0	4	2	2	6	0	0	0	0	0	0	4	1	0	0	0
"dlbcl_ls1098"	0.817598145569684	2	TRUE	2	2	4	0	2	0	4	2	2	4	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_c_d_1141_nullpair"	0.83589287595401	2	TRUE	2	0	5	0	2	2	4	0	0	0	0	0	0	0	0	2	6	3	2	0	2
"dlbcl_ls1395"	0.863446365556117	2	TRUE	2	0	4	3	0	0	4	0	2	2	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_ls4616"	0.869268838125025	2	TRUE	2	0	5	3	0	0	4	0	4	4	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_mc_f358_wds"	0.880294643619133	2	TRUE	2	0	5	0	3	0	4	4	0	4	0	0	0	0	0	0	3	0	0	0	0
"dlbcl_ls3615"	0.925761872607184	2	TRUE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_c_d_1113_nullpair"	0.947563391147231	2	TRUE	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0
"dlbcl_ls843"	0.964649540823051	2	TRUE	2	0	5	0	2	0	6	0	2	4	0	0	2	0	0	0	6	0	1	0	0
"dlbcl_ricover_469"	0.999999999999998	2	TRUE	2	2	5	0	2	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_c_d_1127_nullpair"	1	2	TRUE	2	0	5	0	3	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ls1620"	1	2	TRUE	2	0	5	0	5	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls1668"	0.395395787139328	3	TRUE	3	0	5	3	1	2	2	6	2	12	0	0	0	0	0	0	18	3	2	1	1
"dlbcl_ls2328"	0.468504234635451	3	TRUE	3	2	3	3	3	0	4	4	0	4	0	0	0	0	0	1	16	0	0	0	0
"dlbcl_ricover_1210"	0.484290646076676	3	TRUE	3	0	0	3	0	0	4	2	2	4	0	0	0	0	0	2	8	0	0	0	0
"dlbcl_ricover_440"	0.511480798762084	3	FALSE	2	0	5	2	3	0	2	0	2	2	0	0	0	0	0	0	15	1	1	1	0
"dlbcl_ricover_822"	0.516712126305979	3	TRUE	3	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	10	6	1	1	2
"dlbcl_ricover_197"	0.517943621423804	3	FALSE	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ricover_506"	0.524079674472456	3	FALSE	4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	11	5	1	1	1
"dlbcl_ricover_787"	0.54001259772979	3	TRUE	3	0	0	0	2	2	0	0	6	6	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_ls4054"	0.548994749454225	3	TRUE	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	1	0
"dlbcl_mc_f739_ama3"	0.56651592331195	3	TRUE	3	0	5	3	2	0	4	3	2	5	0	0	0	0	0	2	21	2	0	1	1
"dlbcl_ls3204"	0.586769902104045	3	TRUE	3	2	0	0	0	0	0	2	2	4	0	0	0	0	0	1	9	0	1	0	0
"dlbcl_ricover_1046"	0.597891283570653	3	FALSE	2	0	3	3	1	0	4	0	0	0	0	0	0	0	0	0	12	3	0	0	1
"dlbcl_ls3309"	0.60849429906121	3	TRUE	3	0	5	3	3	0	4	0	0	0	0	0	0	0	0	0	20	2	1	0	0
"dlbcl_mc_f210_gwc"	0.610072392145653	3	TRUE	3	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	7	1	1	0	1
"dlbcl_ricover_780"	0.618816150796882	3	TRUE	3	0	2	3	2	0	2	2	2	4	0	0	0	0	0	0	14	3	2	0	0
"dlbcl_ricover_408"	0.620384727060062	3	FALSE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	2	7	2	2	0	0
"dlbcl_mc_f990_mna"	0.642148174094635	3	TRUE	3	0	0	1	0	1	0	0	2	2	2	0	6	0	0	0	20	3	1	1	0
"dlbcl_ricover_1235"	0.659826681771681	3	TRUE	3	0	5	3	1	2	3	0	0	2	0	0	0	0	0	2	18	1	2	0	1
"dlbcl_ls1921"	0.669871332343272	3	TRUE	3	0	3	1	2	0	0	2	4	8	0	0	0	0	0	1	20	0	2	0	0
"dlbcl_c_d_1154_nullpair"	0.679997301458977	3	FALSE	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	1	0	0	0
"dlbcl_c_d_1131_nullpair"	0.685154291759698	3	TRUE	3	0	0	2	0	2	2	0	0	0	2	0	4	0	0	0	11	0	0	0	0
"dlbcl_ricover_299"	0.699677329182982	3	TRUE	3	0	5	1	2	0	4	0	0	0	0	0	1	0	0	1	23	3	2	1	1
"dlbcl_ricover_126"	0.70991521075743	3	TRUE	3	0	5	3	2	0	2	0	0	0	0	0	0	0	0	2	17	1	2	1	0
"dlbcl_ricover_320"	0.723814113504413	3	FALSE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"dlbcl_ricover_208"	0.72485285278347	3	FALSE	2	0	4	3	1	0	0	0	2	2	0	0	0	0	0	0	13	0	0	1	0
"dlbcl_ricover_335"	0.73146578388829	3	TRUE	3	0	0	3	0	0	0	4	4	8	0	0	0	0	0	1	19	1	2	1	0
"dlbcl_c_d_1118_nullpair"	0.742632294239489	3	TRUE	3	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	11	0	2	1	0
"dlbcl_ricover_1072"	0.750915761390885	3	TRUE	3	0	0	0	0	0	0	2	4	8	0	2	2	0	0	0	19	1	1	1	0
"dlbcl_mayo_dlbcl_7359"	0.75171770717514	3	TRUE	3	3	0	3	0	0	0	1	0	3	0	0	0	0	0	1	18	6	2	0	1
"dlbcl_mc_f089_hcz"	0.774911983672032	3	TRUE	3	0	2	2	0	0	2	0	4	4	0	0	2	0	0	1	16	1	0	1	0
"dlbcl_ricover_533"	0.787241473286595	3	TRUE	3	0	0	0	2	0	0	0	6	6	0	0	0	0	0	1	18	2	1	0	1
"dfcidl003_dt"	0.796779715786086	3	TRUE	3	0	3	3	3	0	2	0	2	2	0	0	0	0	3	1	21	1	2	1	0
"dlbcl_ls88"	0.828575526617567	3	TRUE	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	0
"dlbcl_dfci_dlbcl_goe07"	0.851429200233644	3	TRUE	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	1
"dlbcl_ls146"	0.874371539779147	3	TRUE	3	0	0	3	1	2	0	0	2	2	0	0	0	0	0	1	18	5	2	0	1
"dlbcl_ricover_839"	0.890478361481258	3	TRUE	3	0	0	3	0	0	0	0	2	2	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ricover_623"	0.937369361141621	3	TRUE	3	0	0	1	0	0	2	0	0	4	0	0	0	0	0	1	14	2	2	0	0
"dlbcl_ls3749"	0.971425172421491	3	TRUE	3	0	0	0	1	0	0	2	0	4	0	0	0	0	0	1	19	2	2	1	0
"dlbcl_ricover_288"	0.985252447527245	3	TRUE	3	0	0	2	0	0	0	2	0	3	0	0	0	0	0	1	16	1	2	1	0
"dlbcl_ricover_174"	0.999998434241066	3	TRUE	3	2	0	3	1	2	0	0	0	0	0	0	0	0	0	1	18	1	0	0	0
"dlbcl_c_d_1152_nullpair"	0.99999944872078	3	TRUE	3	0	0	1	3	0	0	0	2	2	0	0	2	0	0	0	17	1	1	1	0
"dlbcl_mc_f729_man"	0.999999717756509	3	TRUE	3	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	7	1	0	1	0
"dlbcl_ricover_253"	0.999999999986358	3	TRUE	3	0	0	3	0	0	2	0	0	0	0	0	0	0	3	0	24	1	1	1	0
"dlbcl_mc_f927_jhs"	1	3	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_1169"	1	3	TRUE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
"dlbcl_ricover_325"	1	3	TRUE	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	0
"dlbcl_c_d_1111_nullpair"	1	3	TRUE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"dlbcl_ls2258"	1	3	TRUE	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_c_d_1112_nullpair"	0.277091693823467	4	FALSE	1	2	0	0	0	0	2	0	2	2	0	0	0	3	0	1	3	2	0	0	0
"dfcidl008_dt"	0.327581260407576	4	TRUE	4	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	3	0	0	2	0
"dlbcl_c_d_1105_nullpair"	0.432015457294636	4	TRUE	4	0	0	1	0	4	2	1	0	1	0	0	2	0	0	0	4	2	0	0	0
"dlbcl_mc_f959_erm"	0.468842427730364	4	FALSE	3	3	0	2	0	0	2	2	0	2	2	0	2	0	3	0	12	6	2	0	2
"dlbcl_ls2089"	0.501369956609096	4	FALSE	3	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	15	5	0	0	2
"dlbcl_ricover_1165"	0.503595436422376	4	FALSE	3	0	0	3	0	0	2	0	0	0	0	2	2	0	0	0	6	2	0	0	0
"dlbcl_ricover_597"	0.507301888919791	4	FALSE	5	0	0	1	0	0	0	8	2	12	2	0	6	0	0	0	4	2	0	0	1
"dlbcl_ricover_111"	0.514743371927468	4	FALSE	2	0	0	0	2	2	2	0	0	0	0	0	1	0	0	0	3	2	1	0	1
"dlbcl_ricover_763"	0.523971444779335	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	2	0	0	0	9	4	0	0	1
"dlbcl_ls762"	0.531733297916921	4	FALSE	2	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_c_d_1138_nullpair"	0.53244473011439	4	FALSE	5	0	0	0	4	0	0	4	0	4	0	0	0	0	0	0	3	4	0	0	1
"dlbcl_ricover_1060"	0.543917619897851	4	FALSE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1
"dlbcl_ricover_105"	0.553756562863689	4	TRUE	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	1	1
"dlbcl_ricover_431"	0.565354914373145	4	TRUE	4	0	0	0	0	0	0	2	2	8	2	0	4	0	0	0	6	3	0	0	0
"dlbcl_ls3809"	0.577884605900118	4	FALSE	1	2	0	0	0	0	0	0	0	0	0	0	4	0	3	1	3	2	0	0	1
"dlbcl_ricover_1204"	0.58247521043534	4	TRUE	4	0	0	0	1	0	2	8	0	10	0	0	6	0	0	0	5	3	0	1	2
"dlbcl_c_d_1108_nullpair"	0.585864375370166	4	FALSE	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	8	6	0	0	1
"dlbcl_ricover_1032"	0.628774314336152	4	TRUE	4	0	0	3	0	0	0	2	2	4	2	0	6	0	0	0	11	4	0	0	0
"dlbcl_ricover_1190"	0.667431469935945	4	TRUE	4	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	4	0	0	1
"dlbcl_mc_f339_jps2"	0.676242144691427	4	TRUE	4	5	0	0	0	0	0	1	0	1	0	0	4	0	0	0	2	4	0	0	1
"dlbcl_c_d_1163_nullpair"	0.694874220916785	4	TRUE	4	0	0	0	0	0	0	2	2	6	2	0	8	0	0	0	0	2	0	0	0
"dlbcl_dfci_dlbcl_goe05"	0.703634840787814	4	FALSE	3	0	0	3	0	0	2	0	0	0	2	0	2	0	0	1	5	3	0	0	1
"dlbcl_ricover_850"	0.709103228444857	4	TRUE	4	0	0	0	0	0	0	0	0	2	0	2	6	0	0	1	7	2	1	0	0
"dlbcl_ricover_478"	0.711006045524972	4	FALSE	1	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	6	4	0	0	1
"dlbcl_c_d_1120_nullpair"	0.738814112948874	4	TRUE	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_ricover_585"	0.74860912871003	4	TRUE	4	3	0	0	0	0	0	0	2	3	2	0	6	0	3	0	5	7	0	1	1
"dlbcl_ls1683"	0.762759376242885	4	TRUE	4	0	0	2	0	0	2	0	2	2	0	0	2	0	0	0	6	6	1	0	2
"dlbcl_ricover_773"	0.777809709041615	4	TRUE	4	0	0	0	0	0	4	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_ricover_583"	0.788695067998293	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1
"dlbcl_ricover_1106"	0.801819101925421	4	TRUE	4	0	0	0	0	0	0	4	0	8	2	0	6	0	0	0	5	8	0	0	2
"dlbcl_c_d_1144_nullpair"	0.80465050511275	4	TRUE	4	0	0	2	0	0	0	1	2	3	0	0	4	0	0	0	1	3	0	0	1
"dlbcl_ls4085"	0.804982121453206	4	TRUE	4	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	4	4	0	0	1
"dlbcl_mc_f089_mlb"	0.827528254591177	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	4	0	0	0
"dlbcl_ricover_467"	0.831322377673821	4	TRUE	4	3	0	3	0	0	2	0	0	0	0	0	6	3	0	0	9	8	0	0	2
"dlbcl_ls148"	0.835594998369448	4	TRUE	4	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	2	2	0	0	2
"dlbcl_ricover_173"	0.837390119833677	4	TRUE	4	0	0	0	0	0	0	2	0	2	2	0	6	0	0	0	0	0	0	0	0
"dlbcl_ricover_1248"	0.838213900739668	4	TRUE	4	0	0	0	0	2	0	0	2	2	2	0	4	0	3	0	6	9	0	0	2
"dlbcl_ricover_685"	0.850146714160009	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	6	1	0	0	0
"dlbcl_c_d_1142_nullpair"	0.858567946151882	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	3	6	0	0	2
"dlbcl_ls2208"	0.885786520201701	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
"dlbcl_c_d_1104_nullpair"	0.911280225062174	4	TRUE	4	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_ricover_1257"	0.931122849380001	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	1	2
"dlbcl_ricover_712"	0.932670574098596	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	0	1
"dlbcl_ricover_720"	0.945410044374208	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	0	3	0	6	6	0	0	1
"dlbcl_ricover_543"	0.956063391116822	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	1
"dlbcl_ricover_134"	0.961072276037942	4	TRUE	4	0	0	1	0	0	2	0	2	2	2	0	4	0	0	0	5	8	0	0	2
"dlbcl_ricover_224"	0.993591557389999	4	TRUE	4	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	3	4	0	0	0
"dlbcl_ricover_1293"	0.999986253187414	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	3	2	0	0	1
"dlbcl_c_d_1166_nullpair"	0.999999978465959	4	TRUE	4	0	0	3	0	0	2	0	0	0	0	0	4	0	0	0	4	9	0	0	2
"dlbcl_ricover_417"	0.999999999999938	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	3	0	0	4	3	0	0	1
"dlbcl_c_d_1125_nullpair"	1	4	TRUE	4	0	1	0	0	0	0	0	0	2	2	0	6	0	0	0	3	6	0	0	1
"dlbcl_c_d_1140_nullpair"	1	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"dlbcl_ricover_216"	1	4	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_mc_f519_alt"	1	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	5	0	1	1
"dlbcl_ricover_215"	1	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0
"dlbcl_ricover_704"	1	4	TRUE	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0
"dlbcl_ls1304"	1	4	TRUE	4	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0
"dlbcl_ricover_1287"	1	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1
"dlbcl_ricover_99"	1	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	1	4	0	0	1
"dlbcl_mayo_dlbcl_234"	0.327510884649403	5	FALSE	2	0	0	0	2	2	4	4	2	6	0	0	4	0	0	0	2	0	2	0	0
"dlbcl_ricover_711"	0.370727396344011	5	TRUE	5	0	0	1	0	0	0	6	2	10	0	0	0	0	3	0	11	0	2	0	0
"dlbcl_ricover_1081"	0.383700196056531	5	TRUE	5	2	0	0	1	2	4	1	2	7	0	0	2	0	0	0	3	0	0	0	0
"dlbcl_c_d_1146_nullpair"	0.430035303016734	5	FALSE	1	1	0	0	0	0	0	1	2	5	0	0	0	3	0	0	6	0	2	0	0
"dlbcl_ricover_1018"	0.508051987779763	5	TRUE	5	0	0	1	1	0	0	5	6	13	0	0	0	0	0	0	15	3	1	0	0
"dlbcl_ricover_1299"	0.537928405044006	5	TRUE	5	0	0	0	0	0	0	2	2	8	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_bwh_dlbcl64"	0.54557555312374	5	FALSE	1	0	0	0	0	0	2	6	4	10	0	0	0	0	3	0	8	0	2	0	0
"dlbcl_ricover_1278"	0.561167607958959	5	FALSE	4	0	1	2	0	0	0	7	0	10	0	2	3	0	0	0	1	3	0	0	1
"dlbcl_c_d_1132_nullpair"	0.566517020046017	5	FALSE	1	2	0	0	0	2	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_617"	0.569437617079881	5	TRUE	5	2	0	0	2	2	0	4	2	10	0	0	0	0	0	1	5	0	2	0	0
"dlbcl_ricover_151"	0.59738883318904	5	TRUE	5	0	0	3	2	0	0	4	2	11	0	0	0	0	0	1	9	1	1	0	0
"dlbcl_c_d_1148_nullpair"	0.61091580536469	5	TRUE	5	5	0	0	4	0	0	2	9	12	0	0	0	0	3	0	4	0	2	0	0
"dlbcl_ls2264"	0.630890764261809	5	TRUE	5	0	3	0	0	0	0	4	2	6	0	0	2	0	0	0	0	2	0	0	1
"dlbcl_mayo_dlbcl_3653"	0.636126069963982	5	TRUE	5	0	0	0	0	0	0	0	3	3	0	0	2	0	0	0	1	0	0	0	0
"dlbcl_mc_f139_ad"	0.642601717958461	5	FALSE	1	2	0	2	2	2	0	4	0	12	0	0	0	0	3	0	1	0	0	0	0
"dlbcl_c_d_1153_nullpair"	0.644275451377804	5	TRUE	5	0	0	0	0	0	0	8	2	10	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ls951"	0.670528747977061	5	TRUE	5	2	0	0	1	0	0	0	6	6	0	0	0	0	0	1	5	0	1	0	0
