"maxVal"	"cluster"	"correct"	"trueCluster"	"B2M.CD70.PD1.FAS.COM"	"BCL2.COMP"	"TP53.BIALLELIC"	"PI3K.MOD"	"BLC10.NOTCH2.A20.SPEN"	"CHROM.MOD.ENZYMES"	"HIST.COMP"	"NFKBALT.RASALT.JAK.STAT.ALT.RHOA.SGK1.KLH6.CD58.CD83"	"SUMC4.MUT"	"MYD88.L265"	"MYD88.OTHER"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"SV.TP63"	"SV.BCL6"	"X21Q.AMP"	"SUM.CNAS.C2"	"SUMCNAS.C5"	"X2P16.1.AMP"	"X9P21.3.DEL"	"X18Q.AMP"
"dlbcl_ricover_850"	0.91648280620575	4	TRUE	4	0	0	0	0	0	0	0	0	2	0	2	6	0	0	1	7	2	1	0	0
"dlbcl_ricover_1293"	0.918740570545197	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	3	2	0	0	1
"dlbcl_c_d_1125_nullpair"	0.921473681926727	4	TRUE	4	0	1	0	0	0	0	0	0	2	2	0	6	0	0	0	3	6	0	0	1
"dlbcl_ricover_585"	0.921692788600922	4	TRUE	4	3	0	0	0	0	0	0	2	3	2	0	6	0	3	0	5	7	0	1	1
"dlbcl_ricover_1032"	0.92538321018219	4	TRUE	4	0	0	3	0	0	0	2	2	4	2	0	6	0	0	0	11	4	0	0	0
"dlbcl_ricover_1248"	0.928455650806427	4	TRUE	4	0	0	0	0	2	0	0	2	2	2	0	4	0	3	0	6	9	0	0	2
"dlbcl_c_d_1166_nullpair"	0.929033637046814	4	TRUE	4	0	0	3	0	0	2	0	0	0	0	0	4	0	0	0	4	9	0	0	2
"dlbcl_ricover_1106"	0.932620823383331	4	TRUE	4	0	0	0	0	0	0	4	0	8	2	0	6	0	0	0	5	8	0	0	2
"dlbcl_ricover_102"	0.308631718158722	5	TRUE	5	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_mayo_dlbcl_3653"	0.368694841861725	5	TRUE	5	0	0	0	0	0	0	0	3	3	0	0	2	0	0	0	1	0	0	0	0
"dlbcl_c_d_1132_nullpair"	0.44049072265625	5	FALSE	1	2	0	0	0	2	0	0	2	5	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_1018"	0.462205588817596	5	TRUE	5	0	0	1	1	0	0	5	6	13	0	0	0	0	0	0	15	3	1	0	0
"dlbcl_ricover_701"	0.468842446804047	5	TRUE	5	0	0	0	0	1	0	2	6	10	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_mayo_dlbcl_234"	0.474629372358322	5	FALSE	2	0	0	0	2	2	4	4	2	6	0	0	4	0	0	0	2	0	2	0	0
"dlbcl_ls2154"	0.513361990451813	5	FALSE	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_181"	0.525420248508453	5	FALSE	1	0	0	0	0	4	2	1	4	5	0	0	2	0	3	0	3	2	0	0	1
"dlbcl_ricover_151"	0.556129455566406	5	TRUE	5	0	0	3	2	0	0	4	2	11	0	0	0	0	0	1	9	1	1	0	0
"dlbcl_ricover_361"	0.560759305953979	5	TRUE	5	0	0	0	0	0	0	0	6	8	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_985"	0.57217675447464	5	TRUE	5	0	0	0	0	0	0	0	8	11	0	0	0	0	0	0	5	0	1	0	0
"dlbcl_c_d_1151_nullpair"	0.577656447887421	5	TRUE	5	2	0	3	4	0	0	3	8	13	0	0	1	0	3	1	3	0	0	0	0
"dlbcl_ricover_1278"	0.582961797714233	5	FALSE	4	0	1	2	0	0	0	7	0	10	0	2	3	0	0	0	1	3	0	0	1
"dlbcl_ricover_597"	0.58649092912674	5	TRUE	5	0	0	1	0	0	0	8	2	12	2	0	6	0	0	0	4	2	0	0	1
"dlbcl_ls3808"	0.609671473503113	5	TRUE	5	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ls2590"	0.611193358898163	5	TRUE	5	0	0	0	0	0	2	3	4	11	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_ls3866"	0.615886569023132	5	FALSE	1	0	0	0	0	2	0	2	2	4	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls3499"	0.624870419502258	5	TRUE	5	2	0	0	0	0	0	5	2	7	0	0	0	0	0	0	3	0	2	0	0
"dlbcl_ricover_617"	0.626754701137543	5	TRUE	5	2	0	0	2	2	0	4	2	10	0	0	0	0	0	1	5	0	2	0	0
"dlbcl_ls2367"	0.643087148666382	5	FALSE	1	2	0	0	2	0	0	1	4	5	0	0	2	0	3	0	5	2	0	0	1
"dlbcl_ricover_950"	0.671572744846344	5	TRUE	5	0	0	0	2	0	0	3	4	9	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_148"	0.694376587867737	5	TRUE	5	0	0	1	0	0	0	0	6	8	0	0	0	0	0	0	5	0	0	0	0
"dlbcl_ls3387"	0.709285795688629	5	TRUE	5	2	5	0	4	1	2	10	4	16	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ricover_342"	0.726873874664307	5	TRUE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_c_d_1153_nullpair"	0.766283512115479	5	TRUE	5	0	0	0	0	0	0	8	2	10	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ricover_1138"	0.773949980735779	5	TRUE	5	4	0	0	0	2	0	4	12	17	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ricover_1247"	0.822926163673401	5	TRUE	5	0	0	0	0	0	0	3	4	9	0	0	2	0	0	0	0	0	0	0	0
"dlbcl_ricover_274"	0.854958415031433	5	TRUE	5	0	0	2	0	0	0	10	2	14	2	0	2	0	0	0	6	0	0	0	0
"dlbcl_c_d_1109_nullpair"	0.861335813999176	5	TRUE	5	4	0	0	0	0	0	5	2	8	0	0	0	0	0	0	1	0	1	0	0
"dlbcl_dfci_dlbcl_goe08"	0.866464674472809	5	TRUE	5	4	0	0	0	2	0	4	4	10	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_338"	0.875784516334534	5	TRUE	5	2	0	0	0	0	0	0	4	8	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_c_d_1148_nullpair"	0.889505684375763	5	TRUE	5	5	0	0	4	0	0	2	9	12	0	0	0	0	3	0	4	0	2	0	0
"dlbcl_ls3271"	0.914758563041687	5	TRUE	5	0	0	0	0	0	0	7	6	17	0	0	2	0	0	0	1	0	0	0	0
"dlbcl_ricover_692"	0.919861674308777	5	TRUE	5	2	0	0	2	2	0	7	4	17	0	0	2	0	0	0	6	1	2	0	0
"dlbcl_mc_f139_ljf"	0.922855615615845	5	TRUE	5	2	0	0	0	0	2	4	14	23	0	0	2	0	0	1	6	0	1	0	0
