"maxVal"	"cluster"	"correct"	"trueCluster"	"B2M.CD70.PD1.FAS.COM"	"BCL2.COMP"	"TP53.BIALLELIC"	"PI3K.MOD"	"BLC10.NOTCH2.A20.SPEN"	"CHROM.MOD.ENZYMES"	"HIST.COMP"	"NFKBALT.RASALT.JAK.STAT.ALT.RHOA.SGK1.KLH6.CD58.CD83"	"SUMC4.MUT"	"MYD88.L265"	"MYD88.OTHER"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"SV.TP63"	"SV.BCL6"	"X21Q.AMP"	"SUM.CNAS.C2"	"SUMCNAS.C5"	"X2P16.1.AMP"	"X9P21.3.DEL"	"X18Q.AMP"
"dlbcl_ricover_1150"	0.570166839120686	1	TRUE	1	5	0	0	0	0	0	1	2	3	0	0	2	0	3	1	4	2	0	0	1
"dlbcl_ls2978"	0.598283655388687	1	TRUE	1	4	0	2	0	0	0	4	0	4	0	2	2	3	3	0	6	0	2	0	0
"dlbcl_ls2595"	0.598541113556149	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dfcidl001_dt"	0.619306300061388	1	TRUE	1	5	0	0	2	2	0	2	2	4	0	0	0	0	3	0	7	0	2	0	0
"dlbcl_ricover_829"	0.630422003116139	1	TRUE	1	2	0	2	0	4	0	1	0	4	0	2	5	0	3	0	5	2	0	0	0
"dlbcl_mc_f139_ad"	0.632745177147393	1	TRUE	1	2	0	2	2	2	0	4	0	12	0	0	0	0	3	0	1	0	0	0	0
"dlbcl_c_d_1118_nullpair"	0.663354944482555	1	FALSE	3	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	11	0	2	1	0
"dlbcl_ricover_1190"	0.671034691959907	1	FALSE	4	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	4	0	0	1
"dlbcl_c_d_1106_nullpair"	0.709944248911015	1	TRUE	1	0	0	0	0	4	0	2	0	2	0	0	0	0	3	0	9	2	0	1	0
"dlbcl_c_d_1130_nullpair"	0.790438261014496	1	TRUE	1	2	0	0	0	4	1	2	0	2	0	0	0	3	3	0	6	0	0	0	0
"dlbcl_mc_f648_jkw"	0.794158283922174	1	TRUE	1	2	0	2	0	0	0	0	2	4	0	0	0	0	3	0	4	2	0	0	0
"dlbcl_ls378"	0.829008534352682	1	TRUE	1	2	0	0	0	2	2	3	0	3	0	2	2	0	3	0	3	0	0	0	0
"dlbcl_ricover_1144"	0.860945344896441	1	TRUE	1	2	0	0	0	2	0	2	2	6	2	2	4	0	3	0	1	0	0	0	0
"dlbcl_mc_f132_mlm"	0.865511853961578	1	TRUE	1	0	0	0	0	4	0	2	2	4	0	2	4	0	3	0	1	0	0	0	0
"dlbcl_c_d_1123_nullpair"	0.874428907053306	1	TRUE	1	5	0	0	0	4	0	2	0	4	0	0	0	0	3	0	6	1	0	0	0
"dlbcl_c_d_1114_nullpair"	0.89053989544821	1	TRUE	1	2	0	0	0	0	0	4	0	4	0	2	2	0	3	0	2	0	0	0	0
"dlbcl_ricover_290"	0.901374728522501	1	TRUE	1	4	0	0	0	3	1	2	0	2	0	2	2	0	3	0	2	1	1	0	0
"dlbcl_c_d_1155_nullpair"	0.924360858401219	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0
"dfcidl010_dt"	0.935019664698025	1	TRUE	1	4	0	0	0	2	0	2	2	4	0	0	0	0	3	0	2	0	0	0	0
"dlbcl_ls1757"	0.963872328431485	1	TRUE	1	4	0	1	0	2	2	0	4	4	0	2	2	3	3	0	7	0	0	0	0
"dlbcl_c_d_1128_nullpair"	0.999999140430427	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_mayo_dlbcl_5613"	0.999999999740964	1	TRUE	1	2	0	0	0	2	0	0	2	2	0	0	0	0	3	0	3	2	0	0	0
"dlbcl_ricover_694"	1	1	TRUE	1	2	0	0	0	0	0	2	0	2	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_mayo_dlbcl_234"	0.390025516859507	2	TRUE	2	0	0	0	2	2	4	4	2	6	0	0	4	0	0	0	2	0	2	0	0
"dlbcl_c_d_1162_nullpair"	0.424668276973197	2	TRUE	2	0	0	0	2	0	2	1	2	3	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ls1921"	0.42783251146436	2	FALSE	3	0	3	1	2	0	0	2	4	8	0	0	0	0	0	1	20	0	2	0	0
"dlbcl_ls88"	0.427928600667696	2	FALSE	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	0
"dlbcl_ricover_577"	0.437703791618293	2	TRUE	2	0	0	0	3	2	6	2	0	2	0	0	0	0	0	0	3	4	0	0	2
"dlbcl_ls3387"	0.486395066483685	2	FALSE	5	2	5	0	4	1	2	10	4	16	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ricover_384"	0.506394451364798	2	TRUE	2	0	2	0	7	0	4	2	0	2	0	0	0	0	0	0	15	0	1	1	0
"dlbcl_ricover_1046"	0.520034918689488	2	TRUE	2	0	3	3	1	0	4	0	0	0	0	0	0	0	0	0	12	3	0	0	1
"dfcidl009_dt"	0.534995845655547	2	TRUE	2	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	6	1	1	0	0
"dlbcl_ls2305"	0.55404686024138	2	TRUE	2	2	5	1	5	0	2	3	0	5	0	0	0	0	0	0	10	0	1	0	0
"dlbcl_ls2245"	0.572695786399098	2	TRUE	2	2	5	1	0	0	4	0	4	4	0	0	0	0	3	0	11	1	1	0	0
"dlbcl_ls1304"	0.57376509251572	2	FALSE	4	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0
"dlbcl_ricover_866"	0.576483513922364	2	FALSE	5	0	5	0	8	0	6	6	8	20	0	0	0	0	0	0	10	0	2	0	0
"dlbcl_mc_f815_bat"	0.586661859907699	2	TRUE	2	0	5	0	0	0	2	1	4	7	0	2	3	3	0	0	6	1	2	0	0
"dlbcl_ricover_463"	0.592867576619398	2	TRUE	2	0	0	0	2	0	2	0	2	2	0	0	0	0	0	0	3	0	1	0	0
"dlbcl_ricover_208"	0.627407636978602	2	TRUE	2	0	4	3	1	0	0	0	2	2	0	0	0	0	0	0	13	0	0	1	0
"dlbcl_ls2328"	0.657073114044368	2	FALSE	3	2	3	3	3	0	4	4	0	4	0	0	0	0	0	1	16	0	0	0	0
"dlbcl_ls2599"	0.661993880996516	2	TRUE	2	2	5	0	4	0	0	0	2	6	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ls2264"	0.675626291075611	2	FALSE	5	0	3	0	0	0	0	4	2	6	0	0	2	0	0	0	0	2	0	0	1
"dlbcl_ls155"	0.678192708331956	2	TRUE	2	0	5	0	2	0	2	4	4	10	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ls2325"	0.68799391876788	2	TRUE	2	0	5	0	2	2	0	2	0	2	0	0	0	0	0	0	10	2	0	0	1
"dlbcl_ls1098"	0.692263526901786	2	TRUE	2	2	4	0	2	0	4	2	2	4	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_mc_f362_mjb1"	0.712332681419568	2	TRUE	2	0	3	1	0	0	4	0	0	2	0	0	2	0	0	0	8	0	0	1	0
"dlbcl_ricover_440"	0.713530485126258	2	TRUE	2	0	5	2	3	0	2	0	2	2	0	0	0	0	0	0	15	1	1	1	0
"dlbcl_ls3615"	0.724136879595241	2	TRUE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls1395"	0.741679756278732	2	TRUE	2	0	4	3	0	0	4	0	2	2	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_c_d_1113_nullpair"	0.745022560096854	2	TRUE	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0
"dlbcl_ls4616"	0.753412205512968	2	TRUE	2	0	5	3	0	0	4	0	4	4	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_mc_f344_cjs"	0.790878690017648	2	TRUE	2	0	5	0	5	0	4	0	6	8	0	2	2	0	0	0	6	0	1	0	0
"dlbcl_c_d_1141_nullpair"	0.800969523495877	2	TRUE	2	0	5	0	2	2	4	0	0	0	0	0	0	0	0	2	6	3	2	0	2
"dlbcl_c_d_1110_nullpair"	0.825474615937341	2	TRUE	2	0	5	0	0	4	2	5	1	6	0	0	0	0	0	0	3	2	0	0	1
"dlbcl_ls4593"	0.839595207301132	2	TRUE	2	0	3	0	1	0	2	4	0	4	0	0	0	0	0	0	7	0	0	0	0
"dlbcl_mc_f358_wds"	0.840183177079227	2	TRUE	2	0	5	0	3	0	4	4	0	4	0	0	0	0	0	0	3	0	0	0	0
"dlbcl_ricover_269"	0.841423490531968	2	TRUE	2	0	5	0	0	0	2	0	4	4	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ls4619"	0.841575465511292	2	TRUE	2	0	5	0	0	0	0	2	2	4	0	0	2	0	0	0	6	0	1	1	0
"dlbcl_mc_f606_dmj"	0.849178833260101	2	TRUE	2	0	5	1	1	0	2	0	0	0	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ls843"	0.938539550969938	2	TRUE	2	0	5	0	2	0	6	0	2	4	0	0	2	0	0	0	6	0	1	0	0
"dlbcl_ricover_469"	0.95758080503938	2	TRUE	2	2	5	0	2	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ls1620"	0.988521776041894	2	TRUE	2	0	5	0	5	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls297"	0.992119393853293	2	TRUE	2	0	5	0	3	0	4	2	2	6	0	0	0	0	0	0	4	1	0	0	0
"dlbcl_c_d_1127_nullpair"	1	2	TRUE	2	0	5	0	3	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_mc_f959_erm"	0.424118225454863	3	TRUE	3	3	0	2	0	0	2	2	0	2	2	0	2	0	3	0	12	6	2	0	2
"dlbcl_ricover_197"	0.439821064209434	3	FALSE	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ricover_408"	0.473353218287681	3	FALSE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	2	7	2	2	0	0
"dlbcl_c_d_1135_nullpair"	0.491432072725282	3	TRUE	3	3	0	2	1	0	2	6	0	6	0	0	0	0	3	1	15	4	0	0	1
"dlbcl_ricover_1210"	0.495370969566334	3	TRUE	3	0	0	3	0	0	4	2	2	4	0	0	0	0	0	2	8	0	0	0	0
"dlbcl_ricover_299"	0.495942582054706	3	TRUE	3	0	5	1	2	0	4	0	0	0	0	0	1	0	0	1	23	3	2	1	1
"dlbcl_ls3309"	0.501914013335135	3	TRUE	3	0	5	3	3	0	4	0	0	0	0	0	0	0	0	0	20	2	1	0	0
"dlbcl_ricover_678"	0.504555405024343	3	TRUE	3	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2
"dlbcl_ls2154"	0.505677583482304	3	FALSE	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ls1668"	0.524338114555381	3	TRUE	3	0	5	3	1	2	2	6	2	12	0	0	0	0	0	0	18	3	2	1	1
"dlbcl_ricover_780"	0.531819030294897	3	TRUE	3	0	2	3	2	0	2	2	2	4	0	0	0	0	0	0	14	3	2	0	0
"dlbcl_mc_f210_gwc"	0.542540562793386	3	TRUE	3	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	7	1	1	0	1
"dlbcl_ricover_467"	0.550514216113217	3	FALSE	4	3	0	3	0	0	2	0	0	0	0	0	6	3	0	0	9	8	0	0	2
"dlbcl_ls4054"	0.588157037072465	3	TRUE	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	1	0
"dlbcl_mc_f739_ama3"	0.616028266023663	3	TRUE	3	0	5	3	2	0	4	3	2	5	0	0	0	0	0	2	21	2	0	1	1
"dlbcl_ricover_1169"	0.623865518192512	3	TRUE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
"dfcidl003_dt"	0.627526296368753	3	TRUE	3	0	3	3	3	0	2	0	2	2	0	0	0	0	3	1	21	1	2	1	0
"dlbcl_ricover_1235"	0.641328710011751	3	TRUE	3	0	5	3	1	2	3	0	0	2	0	0	0	0	0	2	18	1	2	0	1
"dlbcl_ricover_126"	0.680508901187105	3	TRUE	3	0	5	3	2	0	2	0	0	0	0	0	0	0	0	2	17	1	2	1	0
"dlbcl_ricover_335"	0.684086890880234	3	TRUE	3	0	0	3	0	0	0	4	4	8	0	0	0	0	0	1	19	1	2	1	0
"dlbcl_ricover_623"	0.711522489611685	3	TRUE	3	0	0	1	0	0	2	0	0	4	0	0	0	0	0	1	14	2	2	0	0
"dlbcl_mc_f089_hcz"	0.71803980773569	3	TRUE	3	0	2	2	0	0	2	0	4	4	0	0	2	0	0	1	16	1	0	1	0
"dlbcl_dfci_dlbcl_goe07"	0.740078314246383	3	TRUE	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	1
"dlbcl_c_d_1108_nullpair"	0.75183287589736	3	TRUE	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	8	6	0	0	1
"dlbcl_ls3204"	0.76253481855743	3	TRUE	3	2	0	0	0	0	0	2	2	4	0	0	0	0	0	1	9	0	1	0	0
"dlbcl_ricover_253"	0.796367834045126	3	TRUE	3	0	0	3	0	0	2	0	0	0	0	0	0	0	3	0	24	1	1	1	0
"dlbcl_c_d_1152_nullpair"	0.799006700529893	3	TRUE	3	0	0	1	3	0	0	0	2	2	0	0	2	0	0	0	17	1	1	1	0
"dlbcl_ricover_533"	0.81731341658974	3	TRUE	3	0	0	0	2	0	0	0	6	6	0	0	0	0	0	1	18	2	1	0	1
"dlbcl_mc_f729_man"	0.848749292554762	3	TRUE	3	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	7	1	0	1	0
"dlbcl_ricover_288"	0.908749482377816	3	TRUE	3	0	0	2	0	0	0	2	0	3	0	0	0	0	0	1	16	1	2	1	0
"dlbcl_ricover_839"	0.931431092976764	3	TRUE	3	0	0	3	0	0	0	0	2	2	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ls3749"	0.960202795188216	3	TRUE	3	0	0	0	1	0	0	2	0	4	0	0	0	0	0	1	19	2	2	1	0
"dlbcl_mayo_dlbcl_7359"	0.979983894310112	3	TRUE	3	3	0	3	0	0	0	1	0	3	0	0	0	0	0	1	18	6	2	0	1
"dlbcl_ricover_174"	0.985196242447985	3	TRUE	3	2	0	3	1	2	0	0	0	0	0	0	0	0	0	1	18	1	0	0	0
"dlbcl_ls146"	0.999987008615466	3	TRUE	3	0	0	3	1	2	0	0	2	2	0	0	0	0	0	1	18	5	2	0	1
"dlbcl_ls2258"	1	3	TRUE	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_mc_f927_jhs"	1	3	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_c_d_1111_nullpair"	1	3	TRUE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"dlbcl_ricover_325"	1	3	TRUE	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	0
"dlbcl_ls3808"	0.37595759155899	4	FALSE	5	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_1045"	0.385281601966072	4	FALSE	5	2	0	0	0	0	0	2	6	10	0	2	2	0	0	0	2	2	0	0	0
"dlbcl_c_d_1105_nullpair"	0.39685566932515	4	TRUE	4	0	0	1	0	4	2	1	0	1	0	0	2	0	0	0	4	2	0	0	0
"dlbcl_ricover_1060"	0.410224958210354	4	FALSE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1
"dlbcl_c_d_1153_nullpair"	0.449982873759274	4	FALSE	5	0	0	0	0	0	0	8	2	10	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ricover_120"	0.46312123061532	4	FALSE	1	2	0	0	0	2	2	0	0	0	0	0	2	0	3	0	4	2	0	0	0
"dlbcl_ricover_111"	0.463904080960506	4	FALSE	2	0	0	0	2	2	2	0	0	0	0	0	1	0	0	0	3	2	1	0	1
"dlbcl_ricover_822"	0.474431257745173	4	FALSE	3	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	10	6	1	1	2
"dlbcl_ls2089"	0.502324556057819	4	FALSE	3	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	15	5	0	0	2
"dlbcl_mc_f990_mna"	0.502869613353993	4	FALSE	3	0	0	1	0	1	0	0	2	2	2	0	6	0	0	0	20	3	1	1	0
"dfcidl008_dt"	0.503275811110485	4	TRUE	4	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	3	0	0	2	0
"dlbcl_c_d_1131_nullpair"	0.508782067413314	4	FALSE	3	0	0	2	0	2	2	0	0	0	2	0	4	0	0	0	11	0	0	0	0
"dlbcl_ls1683"	0.525303749359579	4	TRUE	4	0	0	2	0	0	2	0	2	2	0	0	2	0	0	0	6	6	1	0	2
"dfcidl004_dt"	0.531405932712498	4	FALSE	1	3	0	0	0	4	0	2	0	2	0	0	4	0	0	0	0	0	0	0	0
"dlbcl_ricover_1204"	0.546940325293412	4	TRUE	4	0	0	0	1	0	2	8	0	10	0	0	6	0	0	0	5	3	0	1	2
"dlbcl_ricover_1165"	0.551958975346488	4	FALSE	3	0	0	3	0	0	2	0	0	0	0	2	2	0	0	0	6	2	0	0	0
"dlbcl_ls762"	0.564167862397542	4	FALSE	2	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_ricover_1278"	0.598515460604709	4	TRUE	4	0	1	2	0	0	0	7	0	10	0	2	3	0	0	0	1	3	0	0	1
"dlbcl_ricover_773"	0.627712350366959	4	TRUE	4	0	0	0	0	0	4	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_ricover_597"	0.629970946721958	4	FALSE	5	0	0	1	0	0	0	8	2	12	2	0	6	0	0	0	4	2	0	0	1
"dlbcl_c_d_1120_nullpair"	0.643638608743665	4	TRUE	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_ricover_585"	0.648583579868461	4	TRUE	4	3	0	0	0	0	0	0	2	3	2	0	6	0	3	0	5	7	0	1	1
"dlbcl_ricover_478"	0.675209731230347	4	FALSE	1	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	6	4	0	0	1
"dlbcl_ricover_720"	0.681076915204445	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	0	3	0	6	6	0	0	1
"dlbcl_ricover_850"	0.691281143616931	4	TRUE	4	0	0	0	0	0	0	0	0	2	0	2	6	0	0	1	7	2	1	0	0
"dlbcl_ricover_506"	0.69449875913329	4	TRUE	4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	11	5	1	1	1
"dlbcl_dfci_dlbcl_goe05"	0.706426490013657	4	FALSE	3	0	0	3	0	0	2	0	0	0	2	0	2	0	0	1	5	3	0	0	1
"dlbcl_ls4085"	0.715535071642947	4	TRUE	4	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	4	4	0	0	1
"dlbcl_mc_f339_jps2"	0.720192780073641	4	TRUE	4	5	0	0	0	0	0	1	0	1	0	0	4	0	0	0	2	4	0	0	1
"dlbcl_c_d_1104_nullpair"	0.721645894276155	4	TRUE	4	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_ricover_1248"	0.729437946847812	4	TRUE	4	0	0	0	0	2	0	0	2	2	2	0	4	0	3	0	6	9	0	0	2
"dlbcl_ricover_763"	0.734557583185091	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	2	0	0	0	9	4	0	0	1
"dlbcl_ricover_1032"	0.736857771236913	4	TRUE	4	0	0	3	0	0	0	2	2	4	2	0	6	0	0	0	11	4	0	0	0
"dlbcl_c_d_1163_nullpair"	0.758664431863486	4	TRUE	4	0	0	0	0	0	0	2	2	6	2	0	8	0	0	0	0	2	0	0	0
"dlbcl_ricover_216"	0.773015270979645	4	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_mc_f089_mlb"	0.777266995764239	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	4	0	0	0
"dlbcl_ricover_105"	0.788497323334714	4	TRUE	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	1	1
"dlbcl_ricover_431"	0.797167097259901	4	TRUE	4	0	0	0	0	0	0	2	2	8	2	0	4	0	0	0	6	3	0	0	0
"dlbcl_ricover_1106"	0.799456559608331	4	TRUE	4	0	0	0	0	0	0	4	0	8	2	0	6	0	0	0	5	8	0	0	2
"dlbcl_c_d_1144_nullpair"	0.804821871722005	4	TRUE	4	0	0	2	0	0	0	1	2	3	0	0	4	0	0	0	1	3	0	0	1
"dlbcl_c_d_1166_nullpair"	0.80549344143333	4	TRUE	4	0	0	3	0	0	2	0	0	0	0	0	4	0	0	0	4	9	0	0	2
"dlbcl_ricover_583"	0.815731622086718	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1
"dlbcl_c_d_1142_nullpair"	0.827884959782754	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	3	6	0	0	2
"dlbcl_ricover_1257"	0.840211931668838	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	1	2
"dlbcl_ricover_712"	0.841414063938949	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	0	1
"dlbcl_ricover_1293"	0.854166139998155	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	3	2	0	0	1
"dlbcl_ricover_134"	0.857420398932836	4	TRUE	4	0	0	1	0	0	2	0	2	2	2	0	4	0	0	0	5	8	0	0	2
"dlbcl_ls2208"	0.85896577560958	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
"dlbcl_ricover_704"	0.862158109808429	4	TRUE	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0
"dlbcl_ricover_417"	0.883412627028269	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	3	0	0	4	3	0	0	1
"dlbcl_ricover_685"	0.885504986410702	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	6	1	0	0	0
"dlbcl_ricover_99"	0.894448698166013	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	1	4	0	0	1
"dlbcl_mc_f519_alt"	0.913085211517101	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	5	0	1	1
"dlbcl_ricover_1287"	0.921555306121898	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1
"dlbcl_ls148"	0.936313344750461	4	TRUE	4	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	2	2	0	0	2
"dlbcl_ricover_543"	0.967441340806141	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	1
"dlbcl_ricover_224"	0.999012340668212	4	TRUE	4	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	3	4	0	0	0
"dlbcl_ricover_173"	0.999875544322984	4	TRUE	4	0	0	0	0	0	0	2	0	2	2	0	6	0	0	0	0	0	0	0	0
"dlbcl_c_d_1125_nullpair"	0.9999999999987	4	TRUE	4	0	1	0	0	0	0	0	0	2	2	0	6	0	0	0	3	6	0	0	1
"dlbcl_c_d_1140_nullpair"	1	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"dlbcl_c_d_1138_nullpair"	0.318247169219122	5	TRUE	5	0	0	0	4	0	0	4	0	4	0	0	0	0	0	0	3	4	0	0	1
"dlbcl_ricover_978"	0.376827421986389	5	FALSE	2	2	0	0	2	6	4	4	0	6	0	0	0	0	0	0	7	1	1	0	0
"dlbcl_ricover_274"	0.396227699185608	5	TRUE	5	0	0	2	0	0	0	10	2	14	2	0	2	0	0	0	6	0	0	0	0
"dlbcl_ricover_320"	0.398068211371441	5	FALSE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"dlbcl_ricover_1081"	0.427655518014651	5	TRUE	5	2	0	0	1	2	4	1	2	7	0	0	2	0	0	0	3	0	0	0	0
"dlbcl_c_d_1146_nullpair"	0.441599843805415	5	FALSE	1	1	0	0	0	0	0	1	2	5	0	0	0	3	0	0	6	0	2	0	0
"dlbcl_c_d_1151_nullpair"	0.449700311588878	5	TRUE	5	2	0	3	4	0	0	3	8	13	0	0	1	0	3	1	3	0	0	0	0
"dlbcl_ricover_1072"	0.452978591967506	5	FALSE	3	0	0	0	0	0	0	2	4	8	0	2	2	0	0	0	19	1	1	1	0
"dlbcl_ricover_787"	0.452994853786441	5	FALSE	3	0	0	0	2	2	0	0	6	6	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_ls2590"	0.455825935254377	5	TRUE	5	0	0	0	0	0	2	3	4	11	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_ricover_215"	0.47114439083357	5	FALSE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0
