"maxVal"	"cluster"	"correct"	"trueCluster"	"B2M.CD70.PD1.FAS.COM"	"BCL2.COMP"	"TP53.BIALLELIC"	"PI3K.MOD"	"BLC10.NOTCH2.A20.SPEN"	"CHROM.MOD.ENZYMES"	"HIST.COMP"	"NFKBALT.RASALT.JAK.STAT.ALT.RHOA.SGK1.KLH6.CD58.CD83"	"SUMC4.MUT"	"MYD88.L265"	"MYD88.OTHER"	"CD79B.MYD88.TBL1XR1.BLIMP.ETV6.ZC3H12A"	"SV.TP63"	"SV.BCL6"	"X21Q.AMP"	"SUM.CNAS.C2"	"SUMCNAS.C5"	"X2P16.1.AMP"	"X9P21.3.DEL"	"X18Q.AMP"
"dlbcl_c_d_1128_nullpair"	0.6742	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"dlbcl_c_d_1155_nullpair"	0.6906	1	TRUE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	2	0	0
"dlbcl_c_d_1114_nullpair"	0.729	1	TRUE	1	2	0	0	0	0	0	4	0	4	0	2	2	0	3	0	2	0	0	0	0
"dlbcl_ricover_111"	0.2636	2	TRUE	2	0	0	0	2	2	2	0	0	0	0	0	1	0	0	0	3	2	1	0	1
"dlbcl_mc_f927_jhs"	0.2662	5	FALSE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_978"	0.2818	2	TRUE	2	2	0	0	2	6	4	4	0	6	0	0	0	0	0	0	7	1	1	0	0
"dlbcl_c_d_1162_nullpair"	0.2994	4	FALSE	2	0	0	0	2	0	2	1	2	3	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ricover_197"	0.3194	2	TRUE	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ricover_1046"	0.3436	3	FALSE	2	0	3	3	1	0	4	0	0	0	0	0	0	0	0	0	12	3	0	0	1
"dlbcl_mc_f362_mjb1"	0.3436	2	TRUE	2	0	3	1	0	0	4	0	0	2	0	0	2	0	0	0	8	0	0	1	0
"dlbcl_mayo_dlbcl_234"	0.35	2	TRUE	2	0	0	0	2	2	4	4	2	6	0	0	4	0	0	0	2	0	2	0	0
"dfcidl009_dt"	0.356	2	TRUE	2	0	1	0	2	0	2	0	0	0	0	0	0	0	0	1	6	1	1	0	0
"dlbcl_ricover_216"	0.362	2	TRUE	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_ls2245"	0.3632	2	TRUE	2	2	5	1	0	0	4	0	4	4	0	0	0	0	3	0	11	1	1	0	0
"dlbcl_ricover_463"	0.3692	2	TRUE	2	0	0	0	2	0	2	0	2	2	0	0	0	0	0	0	3	0	1	0	0
"dlbcl_ricover_384"	0.4442	3	FALSE	2	0	2	0	7	0	4	2	0	2	0	0	0	0	0	0	15	0	1	1	0
"dlbcl_ls762"	0.4564	2	TRUE	2	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	2	0	0	1
"dlbcl_ls2599"	0.4596	2	TRUE	2	2	5	0	4	0	0	0	2	6	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ls3615"	0.466	2	TRUE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ricover_208"	0.4806	2	TRUE	2	0	4	3	1	0	0	0	2	2	0	0	0	0	0	0	13	0	0	1	0
"dlbcl_ls2305"	0.4838	2	TRUE	2	2	5	1	5	0	2	3	0	5	0	0	0	0	0	0	10	0	1	0	0
"dlbcl_ls4593"	0.496	2	TRUE	2	0	3	0	1	0	2	4	0	4	0	0	0	0	0	0	7	0	0	0	0
"dlbcl_ls2325"	0.497	2	TRUE	2	0	5	0	2	2	0	2	0	2	0	0	0	0	0	0	10	2	0	0	1
"dlbcl_ricover_320"	0.5004	3	FALSE	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
"dlbcl_ricover_577"	0.507	2	TRUE	2	0	0	0	3	2	6	2	0	2	0	0	0	0	0	0	3	4	0	0	2
"dlbcl_ls4619"	0.5114	2	TRUE	2	0	5	0	0	0	0	2	2	4	0	0	2	0	0	0	6	0	1	1	0
"dlbcl_ls1395"	0.5144	2	TRUE	2	0	4	3	0	0	4	0	2	2	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_mc_f606_dmj"	0.5374	2	TRUE	2	0	5	1	1	0	2	0	0	0	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_c_d_1113_nullpair"	0.548	2	TRUE	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	1	0	0
"dlbcl_ricover_440"	0.5502	2	TRUE	2	0	5	2	3	0	2	0	2	2	0	0	0	0	0	0	15	1	1	1	0
"dlbcl_ricover_269"	0.5508	2	TRUE	2	0	5	0	0	0	2	0	4	4	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ls1098"	0.582	2	TRUE	2	2	4	0	2	0	4	2	2	4	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_mc_f815_bat"	0.6004	2	TRUE	2	0	5	0	0	0	2	1	4	7	0	2	3	3	0	0	6	1	2	0	0
"dlbcl_ls4616"	0.6068	2	TRUE	2	0	5	3	0	0	4	0	4	4	0	0	0	0	0	0	6	0	0	0	0
"dlbcl_mc_f344_cjs"	0.658	2	TRUE	2	0	5	0	5	0	4	0	6	8	0	2	2	0	0	0	6	0	1	0	0
"dlbcl_c_d_1110_nullpair"	0.6646	2	TRUE	2	0	5	0	0	4	2	5	1	6	0	0	0	0	0	0	3	2	0	0	1
"dlbcl_ls155"	0.6734	2	TRUE	2	0	5	0	2	0	2	4	4	10	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_c_d_1141_nullpair"	0.686	2	TRUE	2	0	5	0	2	2	4	0	0	0	0	0	0	0	0	2	6	3	2	0	2
"dlbcl_mc_f358_wds"	0.7142	2	TRUE	2	0	5	0	3	0	4	4	0	4	0	0	0	0	0	0	3	0	0	0	0
"dlbcl_ls297"	0.7272	2	TRUE	2	0	5	0	3	0	4	2	2	6	0	0	0	0	0	0	4	1	0	0	0
"dlbcl_ls843"	0.7606	2	TRUE	2	0	5	0	2	0	6	0	2	4	0	0	2	0	0	0	6	0	1	0	0
"dlbcl_c_d_1127_nullpair"	0.803	2	TRUE	2	0	5	0	3	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0	0
"dlbcl_ricover_469"	0.821	2	TRUE	2	2	5	0	2	2	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"dlbcl_ls1620"	0.8674	2	TRUE	2	0	5	0	5	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_mc_f210_gwc"	0.2508	5	FALSE	3	0	0	0	0	0	0	2	2	4	0	0	0	0	0	0	7	1	1	0	1
"dlbcl_c_d_1131_nullpair"	0.2722	4	FALSE	3	0	0	2	0	2	2	0	0	0	2	0	4	0	0	0	11	0	0	0	0
"dlbcl_ricover_780"	0.2954	2	FALSE	3	0	2	3	2	0	2	2	2	4	0	0	0	0	0	0	14	3	2	0	0
"dlbcl_ricover_1060"	0.2966	4	FALSE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	1
"dlbcl_ricover_678"	0.3036	4	FALSE	3	3	0	3	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	0	2
"dlbcl_ls4054"	0.3058	2	FALSE	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	3	0	0	1	0
"dlbcl_ricover_787"	0.311	5	FALSE	3	0	0	0	2	2	0	0	6	6	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_ricover_623"	0.3346	3	TRUE	3	0	0	1	0	0	2	0	0	4	0	0	0	0	0	1	14	2	2	0	0
"dlbcl_ricover_1165"	0.3622	4	FALSE	3	0	0	3	0	0	2	0	0	0	0	2	2	0	0	0	6	2	0	0	0
"dlbcl_ls3204"	0.3664	3	TRUE	3	2	0	0	0	0	0	2	2	4	0	0	0	0	0	1	9	0	1	0	0
"dlbcl_ricover_1210"	0.381	3	TRUE	3	0	0	3	0	0	4	2	2	4	0	0	0	0	0	2	8	0	0	0	0
"dlbcl_dfci_dlbcl_goe07"	0.3828	3	TRUE	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	7	2	0	1	1
"dlbcl_c_d_1118_nullpair"	0.3844	3	TRUE	3	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	11	0	2	1	0
"dlbcl_dfci_dlbcl_goe05"	0.3968	4	FALSE	3	0	0	3	0	0	2	0	0	0	2	0	2	0	0	1	5	3	0	0	1
"dlbcl_ricover_1169"	0.3998	2	FALSE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
"dlbcl_mc_f729_man"	0.4048	3	TRUE	3	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	7	1	0	1	0
"dlbcl_mc_f959_erm"	0.405	1	FALSE	3	3	0	2	0	0	2	2	0	2	2	0	2	0	3	0	12	6	2	0	2
"dlbcl_ricover_325"	0.4232	3	TRUE	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	1	1	1	0
"dlbcl_ls1921"	0.4294	3	TRUE	3	0	3	1	2	0	0	2	4	8	0	0	0	0	0	1	20	0	2	0	0
"dlbcl_ricover_822"	0.4376	4	FALSE	3	0	0	2	0	0	2	2	0	2	0	0	0	0	0	0	10	6	1	1	2
"dlbcl_c_d_1135_nullpair"	0.4426	3	TRUE	3	3	0	2	1	0	2	6	0	6	0	0	0	0	3	1	15	4	0	0	1
"dlbcl_ricover_1072"	0.4434	3	TRUE	3	0	0	0	0	0	0	2	4	8	0	2	2	0	0	0	19	1	1	1	0
"dlbcl_ls3309"	0.4606	3	TRUE	3	0	5	3	3	0	4	0	0	0	0	0	0	0	0	0	20	2	1	0	0
"dlbcl_c_d_1111_nullpair"	0.4742	2	FALSE	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
"dlbcl_ls88"	0.4796	3	TRUE	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	10	3	0	1	0
"dlbcl_ls2328"	0.48	2	FALSE	3	2	3	3	3	0	4	4	0	4	0	0	0	0	0	1	16	0	0	0	0
"dlbcl_c_d_1108_nullpair"	0.4828	3	TRUE	3	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	8	6	0	0	1
"dlbcl_ls2258"	0.4874	3	TRUE	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
"dlbcl_mc_f089_hcz"	0.5032	3	TRUE	3	0	2	2	0	0	2	0	4	4	0	0	2	0	0	1	16	1	0	1	0
"dlbcl_mc_f990_mna"	0.5058	3	TRUE	3	0	0	1	0	1	0	0	2	2	2	0	6	0	0	0	20	3	1	1	0
"dlbcl_ls1668"	0.5184	3	TRUE	3	0	5	3	1	2	2	6	2	12	0	0	0	0	0	0	18	3	2	1	1
"dlbcl_ls2089"	0.5252	3	TRUE	3	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	15	5	0	0	2
"dlbcl_c_d_1152_nullpair"	0.5438	3	TRUE	3	0	0	1	3	0	0	0	2	2	0	0	2	0	0	0	17	1	1	1	0
"dlbcl_ricover_533"	0.547	3	TRUE	3	0	0	0	2	0	0	0	6	6	0	0	0	0	0	1	18	2	1	0	1
"dlbcl_ricover_288"	0.5596	3	TRUE	3	0	0	2	0	0	0	2	0	3	0	0	0	0	0	1	16	1	2	1	0
"dlbcl_ricover_1235"	0.56	3	TRUE	3	0	5	3	1	2	3	0	0	2	0	0	0	0	0	2	18	1	2	0	1
"dlbcl_ricover_299"	0.5706	3	TRUE	3	0	5	1	2	0	4	0	0	0	0	0	1	0	0	1	23	3	2	1	1
"dlbcl_ricover_126"	0.571	3	TRUE	3	0	5	3	2	0	2	0	0	0	0	0	0	0	0	2	17	1	2	1	0
"dlbcl_ls146"	0.5814	3	TRUE	3	0	0	3	1	2	0	0	2	2	0	0	0	0	0	1	18	5	2	0	1
"dlbcl_mc_f739_ama3"	0.5844	3	TRUE	3	0	5	3	2	0	4	3	2	5	0	0	0	0	0	2	21	2	0	1	1
"dlbcl_ricover_335"	0.6076	3	TRUE	3	0	0	3	0	0	0	4	4	8	0	0	0	0	0	1	19	1	2	1	0
"dfcidl003_dt"	0.6082	3	TRUE	3	0	3	3	3	0	2	0	2	2	0	0	0	0	3	1	21	1	2	1	0
"dlbcl_ricover_253"	0.641	3	TRUE	3	0	0	3	0	0	2	0	0	0	0	0	0	0	3	0	24	1	1	1	0
"dlbcl_ls3749"	0.6438	3	TRUE	3	0	0	0	1	0	0	2	0	4	0	0	0	0	0	1	19	2	2	1	0
"dlbcl_mayo_dlbcl_7359"	0.658	3	TRUE	3	3	0	3	0	0	0	1	0	3	0	0	0	0	0	1	18	6	2	0	1
"dlbcl_ricover_174"	0.7118	3	TRUE	3	2	0	3	1	2	0	0	0	0	0	0	0	0	0	1	18	1	0	0	0
"dlbcl_ricover_839"	0.7352	3	TRUE	3	0	0	3	0	0	0	0	2	2	0	0	0	0	0	1	8	0	0	1	0
"dlbcl_ricover_773"	0.2742	4	TRUE	4	0	0	0	0	0	4	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_c_d_1140_nullpair"	0.275	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
"dlbcl_ricover_1278"	0.29	4	TRUE	4	0	1	2	0	0	0	7	0	10	0	2	3	0	0	0	1	3	0	0	1
"dlbcl_ricover_215"	0.3158	1	FALSE	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0
"dfcidl008_dt"	0.3902	2	FALSE	4	0	0	0	0	0	2	0	2	2	0	0	2	0	0	0	3	0	0	2	0
"dlbcl_c_d_1120_nullpair"	0.4026	4	TRUE	4	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_ricover_1190"	0.4404	4	TRUE	4	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	2	4	0	0	1
"dlbcl_c_d_1104_nullpair"	0.441	4	TRUE	4	0	0	3	0	0	0	0	0	0	2	0	4	0	0	0	4	3	0	0	1
"dlbcl_ricover_850"	0.446	4	TRUE	4	0	0	0	0	0	0	0	0	2	0	2	6	0	0	1	7	2	1	0	0
"dlbcl_ricover_506"	0.447	4	TRUE	4	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	11	5	1	1	1
"dlbcl_ls1683"	0.4626	4	TRUE	4	0	0	2	0	0	2	0	2	2	0	0	2	0	0	0	6	6	1	0	2
"dlbcl_ricover_763"	0.4786	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	2	0	0	0	9	4	0	0	1
"dlbcl_c_d_1105_nullpair"	0.4848	4	TRUE	4	0	0	1	0	4	2	1	0	1	0	0	2	0	0	0	4	2	0	0	0
"dlbcl_ricover_173"	0.494	4	TRUE	4	0	0	0	0	0	0	2	0	2	2	0	6	0	0	0	0	0	0	0	0
"dlbcl_ls148"	0.5048	4	TRUE	4	0	0	0	0	0	0	0	2	2	0	0	3	0	0	0	2	2	0	0	2
"dlbcl_ricover_467"	0.5078	4	TRUE	4	3	0	3	0	0	2	0	0	0	0	0	6	3	0	0	9	8	0	0	2
"dlbcl_ricover_1204"	0.5268	4	TRUE	4	0	0	0	1	0	2	8	0	10	0	0	6	0	0	0	5	3	0	1	2
"dlbcl_ricover_720"	0.5298	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	0	3	0	6	6	0	0	1
"dlbcl_ricover_1257"	0.5326	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	1	2
"dlbcl_ricover_1032"	0.5326	4	TRUE	4	0	0	3	0	0	0	2	2	4	2	0	6	0	0	0	11	4	0	0	0
"dlbcl_c_d_1144_nullpair"	0.5438	4	TRUE	4	0	0	2	0	0	0	1	2	3	0	0	4	0	0	0	1	3	0	0	1
"dlbcl_mc_f339_jps2"	0.5474	4	TRUE	4	5	0	0	0	0	0	1	0	1	0	0	4	0	0	0	2	4	0	0	1
"dlbcl_ricover_1106"	0.5522	4	TRUE	4	0	0	0	0	0	0	4	0	8	2	0	6	0	0	0	5	8	0	0	2
"dlbcl_ricover_1287"	0.5678	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1
"dlbcl_ricover_134"	0.606	4	TRUE	4	0	0	1	0	0	2	0	2	2	2	0	4	0	0	0	5	8	0	0	2
"dlbcl_c_d_1125_nullpair"	0.6076	4	TRUE	4	0	1	0	0	0	0	0	0	2	2	0	6	0	0	0	3	6	0	0	1
"dlbcl_ricover_704"	0.608	4	TRUE	4	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	0	0
"dlbcl_ls4085"	0.6154	4	TRUE	4	0	0	0	0	0	2	0	0	1	0	0	2	0	0	0	4	4	0	0	1
"dlbcl_ricover_431"	0.6242	4	TRUE	4	0	0	0	0	0	0	2	2	8	2	0	4	0	0	0	6	3	0	0	0
"dlbcl_ls1304"	0.6324	4	TRUE	4	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	0	0	0
"dlbcl_ricover_712"	0.6404	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	2	5	0	0	1
"dlbcl_ricover_685"	0.6448	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	6	1	0	0	0
"dlbcl_mc_f089_mlb"	0.653	4	TRUE	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	4	0	0	0
"dlbcl_c_d_1166_nullpair"	0.6566	4	TRUE	4	0	0	3	0	0	2	0	0	0	0	0	4	0	0	0	4	9	0	0	2
"dlbcl_c_d_1163_nullpair"	0.6588	4	TRUE	4	0	0	0	0	0	0	2	2	6	2	0	8	0	0	0	0	2	0	0	0
"dlbcl_ricover_585"	0.6716	4	TRUE	4	3	0	0	0	0	0	0	2	3	2	0	6	0	3	0	5	7	0	1	1
"dlbcl_ricover_417"	0.6874	4	TRUE	4	0	0	0	0	0	0	0	0	0	2	0	6	3	0	0	4	3	0	0	1
"dlbcl_ricover_583"	0.6892	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	1
"dlbcl_ricover_1248"	0.6922	4	TRUE	4	0	0	0	0	2	0	0	2	2	2	0	4	0	3	0	6	9	0	0	2
"dlbcl_ricover_224"	0.715	4	TRUE	4	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	3	4	0	0	0
"dlbcl_ricover_1293"	0.7266	4	TRUE	4	0	0	0	0	0	0	0	0	2	2	0	8	0	0	0	3	2	0	0	1
"dlbcl_ricover_105"	0.7384	4	TRUE	4	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	4	3	0	1	1
"dlbcl_c_d_1142_nullpair"	0.7642	4	TRUE	4	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	3	6	0	0	2
"dlbcl_ls2208"	0.7678	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0
"dlbcl_ricover_543"	0.8076	4	TRUE	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	1
"dlbcl_mc_f519_alt"	0.8248	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	5	0	1	1
"dlbcl_ricover_99"	0.829	4	TRUE	4	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0	1	4	0	0	1
"dlbcl_mayo_dlbcl_3653"	0.2696	1	FALSE	5	0	0	0	0	0	0	0	3	3	0	0	2	0	0	0	1	0	0	0	0
"dlbcl_ls951"	0.2806	3	FALSE	5	2	0	0	1	0	0	0	6	6	0	0	0	0	0	1	5	0	1	0	0
"dlbcl_c_d_1153_nullpair"	0.2828	3	FALSE	5	0	0	0	0	0	0	8	2	10	0	0	0	0	0	0	7	2	0	0	1
"dlbcl_ricover_102"	0.3064	2	FALSE	5	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ls3499"	0.3128	5	TRUE	5	2	0	0	0	0	0	5	2	7	0	0	0	0	0	0	3	0	2	0	0
"dlbcl_ls2590"	0.3294	4	FALSE	5	0	0	0	0	0	2	3	4	11	0	0	0	0	0	0	2	1	0	0	0
"dlbcl_ricover_274"	0.343	5	TRUE	5	0	0	2	0	0	0	10	2	14	2	0	2	0	0	0	6	0	0	0	0
"dlbcl_c_d_1151_nullpair"	0.3442	1	FALSE	5	2	0	3	4	0	0	3	8	13	0	0	1	0	3	1	3	0	0	0	0
"dlbcl_ricover_1299"	0.3448	4	FALSE	5	0	0	0	0	0	0	2	2	8	0	0	2	0	0	0	3	2	0	0	1
"dlbcl_ricover_617"	0.3536	5	TRUE	5	2	0	0	2	2	0	4	2	10	0	0	0	0	0	1	5	0	2	0	0
"dlbcl_ricover_711"	0.3554	3	FALSE	5	0	0	1	0	0	0	6	2	10	0	0	0	0	3	0	11	0	2	0	0
"dlbcl_ricover_408"	0.3558	4	FALSE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	2	7	2	2	0	0
"dlbcl_ls3808"	0.3714	1	FALSE	5	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
"dlbcl_ricover_342"	0.3794	5	TRUE	5	0	0	0	2	0	0	0	2	4	0	0	0	0	0	0	1	0	0	0	0
"dlbcl_ls2264"	0.3824	4	FALSE	5	0	3	0	0	0	0	4	2	6	0	0	2	0	0	0	0	2	0	0	1
"dlbcl_ricover_1081"	0.3846	2	FALSE	5	2	0	0	1	2	4	1	2	7	0	0	2	0	0	0	3	0	0	0	0
"dlbcl_ricover_1018"	0.3874	3	FALSE	5	0	0	1	1	0	0	5	6	13	0	0	0	0	0	0	15	3	1	0	0
"dlbcl_ricover_338"	0.4002	5	TRUE	5	2	0	0	0	0	0	0	4	8	0	0	0	0	0	0	1	0	0	0	0
